"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"CFAP70",4.45391268536706e-20,-1.92323633252551,0.066,0.326,6.68665911454157e-16,"Significant"
"PPAT",4.47053646999575e-20,-1.55971088919563,0.14,0.459,6.71161640240462e-16,"Significant"
"CENPW",5.31427134384658e-20,-1.75737565082862,0.083,0.361,7.97831556851687e-16,"Significant"
"HSPH1",5.51901488473438e-20,-0.526130959825002,0.991,0.974,8.28569704645173e-16,"Significant"
"FANCI",5.74663264452396e-20,-1.76119062451278,0.096,0.382,8.62741958922382e-16,"Significant"
"GPC1",5.79229796341807e-20,-0.446256677178682,0.998,1,8.69597693247955e-16,"Significant"
"C9orf43",5.84677733471553e-20,-1.81344686164421,0.066,0.33,8.77776681260843e-16,"Significant"
"AKT1",6.2049093872039e-20,-0.312784753727464,1,1,9.31543046300922e-16,"Significant"
"RASEF",6.89553637304202e-20,-0.468921220673033,0.996,1,1.0352268756848e-15,"Significant"
"EIF3B",6.95345589222481e-20,-0.349913983848209,1,1,1.04392233309971e-15,"Significant"
"ZNRF3",6.97232584696168e-20,-1.41489106357214,0.127,0.446,1.04675527940436e-15,"Significant"
"SYNE4",7.08912718491094e-20,-0.598875958282714,0.98,0.983,1.06429066427068e-15,"Significant"
"YEATS4",7.58674106960577e-20,-1.87713800489627,0.074,0.339,1.13899743677991e-15,"Significant"
"BOLA1",7.88914448625605e-20,-1.35025752356668,0.129,0.455,1.18439726172162e-15,"Significant"
"ATP5MPL",7.92870178858771e-20,-2.00911813795637,0.079,0.343,1.19033599952067e-15,"Significant"
"DARS2",8.2008850281765e-20,-1.58467581371012,0.127,0.438,1.23119886928014e-15,"Significant"
"CENPI",8.52874134538771e-20,-2.80558474387124,0.033,0.245,1.28041993818306e-15,"Significant"
"PTOV1",8.682007502261e-20,-0.363662831726743,1,1,1.30342978631444e-15,"Significant"
"DNAH14",8.76779484140226e-20,-1.33743590813283,0.221,0.562,1.31630903953972e-15,"Significant"
"RGS8",9.24579858628086e-20,-0.938754724957795,0.761,0.833,1.38807174175835e-15,"Significant"
"SNU13",9.44006790499317e-20,-0.39452352131908,1,1,1.41723739457662e-15,"Significant"
"ZNF577",9.53375826988234e-20,-1.44669032262993,0.122,0.433,1.43130312905744e-15,"Significant"
"ZNF572",9.7968919519286e-20,-1.9311156259551,0.066,0.322,1.47080738874304e-15,"Significant"
"ANKS1B",1.05365888819351e-19,-1.84103357987553,0.081,0.352,1.58185808884492e-15,"Significant"
"PLGRKT",1.12583718413812e-19,-1.77401466487037,0.092,0.373,1.69021936454656e-15,"Significant"
"CD3EAP",1.13639984514063e-19,-0.710096776769962,0.829,0.876,1.70607708750963e-15,"Significant"
"RHBDD2",1.18107691199821e-19,-0.486140356530528,0.987,0.983,1.77315076798292e-15,"Significant"
"CDC25A",1.18179105016117e-19,-2.17382803167114,0.064,0.313,1.77422290360696e-15,"Significant"
"PIP5KL1",1.27548805590296e-19,-1.52401438660002,0.164,0.485,1.91489021832711e-15,"Significant"
"METTL2A",1.2756452875703e-19,-0.540411427281109,0.983,0.991,1.91512627022929e-15,"Significant"
"RGL3",1.31776335504924e-19,-1.32325715535988,0.263,0.605,1.97835812493542e-15,"Significant"
"PANK3",1.34186491222802e-19,-1.47316427516623,0.127,0.438,2.01454179272793e-15,"Significant"
"POLR3K",1.45772346310179e-19,-0.569536663855148,0.987,0.991,2.18848023515472e-15,"Significant"
"ARHGEF38",1.47741293871957e-19,-1.20255067022806,0.317,0.652,2.21804004489968e-15,"Significant"
"LRRC73",1.57606372486547e-19,-2.50073016234282,0.048,0.275,2.36614447014053e-15,"Significant"
"HIST3H2BB",1.58233450588092e-19,-1.51760398090721,0.122,0.429,2.37555879367903e-15,"Significant"
"PNN",1.61976887011305e-19,-0.424301371367454,0.998,1,2.43175900470072e-15,"Significant"
"MT2A",1.67984559631517e-19,-0.376355008143314,1,1,2.52195219374797e-15,"Significant"
"BCAP31",1.88618807189157e-19,-0.417027279021824,1,1,2.83173415233082e-15,"Significant"
"SPAG5",2.02302583732063e-19,-0.856658928465507,0.818,0.828,3.03716868956946e-15,"Significant"
"CDC20",2.08241101529067e-19,-1.79948454433482,0.098,0.373,3.12632365725588e-15,"Significant"
"HSF5",2.15671920256229e-19,-3.59913386640381,0.017,0.197,3.23788253880677e-15,"Significant"
"LIPH",2.18681085809499e-19,-1.88358725587251,0.079,0.343,3.28305914125801e-15,"Significant"
"ZNF90",2.28715834598373e-19,-2.27951593220365,0.044,0.27,3.43371082482537e-15,"Significant"
"GPATCH4",2.37382679412385e-19,-0.614731795528369,0.958,0.979,3.56382616601814e-15,"Significant"
"ANO9",2.42829166661998e-19,-0.423401235972018,1,0.996,3.64559427909657e-15,"Significant"
"TTC21B",2.61458963793921e-19,-1.5191457337025,0.099,0.391,3.92528342343814e-15,"Significant"
"TESK2",2.64543589788255e-19,-0.712206548898719,0.919,0.918,3.97159291349108e-15,"Significant"
"CATSPERB",2.76871724672553e-19,-1.72680763048712,0.079,0.348,4.15667520250904e-15,"Significant"
"SLC30A5",2.81340265749571e-19,-1.28074323558765,0.164,0.498,4.2237614096983e-15,"Significant"
"FGFR3",2.81393659650231e-19,-1.96255409020964,0.074,0.33,4.22456301232892e-15,"Significant"
"FLYWCH2",2.86347956517515e-19,-0.520477967524965,0.994,0.991,4.29894187119745e-15,"Significant"
"LRG1",2.8823972833748e-19,-1.99321174704701,0.063,0.309,4.32734304153059e-15,"Significant"
"EXO1",3.06229202807759e-19,-2.60395088270159,0.037,0.249,4.59741902175289e-15,"Significant"
"RIMS1",3.07347904561407e-19,-1.86552728432752,0.07,0.326,4.6142140911804e-15,"Significant"
"GTSE1",3.29778297124246e-19,-1.50571356985707,0.145,0.459,4.95096157472631e-15,"Significant"
"TMED4",3.35783826909209e-19,-0.376256587042,1,1,5.04112259338795e-15,"Significant"
"ACAP3",3.64097286937802e-19,-0.399302429450694,1,1,5.46619256879723e-15,"Significant"
"IMMP1L",3.66129283729388e-19,-1.46573474098661,0.129,0.433,5.4966989366293e-15,"Significant"
"CIAPIN1",3.78367304631425e-19,-1.50152306977739,0.122,0.429,5.68042834443158e-15,"Significant"
"LAMTOR2",4.37350062172598e-19,-0.422558678445935,1,1,6.56593648339721e-15,"Significant"
"C12orf73",4.39987791150728e-19,-1.85025379320497,0.066,0.318,6.60553670854588e-15,"Significant"
"ERBB4",4.52633504327787e-19,-0.473860000316871,0.991,1,6.79538680047306e-15,"Significant"
"ARL6IP4",4.5410365777117e-19,-0.324361431238626,0.998,1,6.81745821411858e-15,"Significant"
"WASF3",4.60808376056754e-19,-1.24615733525722,0.171,0.519,6.91811614974004e-15,"Significant"
"FFAR1",4.61423578754071e-19,-1.37534483794872,0.227,0.549,6.92735218783487e-15,"Significant"
"COX7C",4.82169923196297e-19,-0.553459716805329,0.998,0.996,7.238817056946e-15,"Significant"
"AURKAIP1",5.15997142753603e-19,-0.3468052814956,1,1,7.74666510415984e-15,"Significant"
"NDUFV3",5.833559916559e-19,-0.453482123801471,0.998,1,8.75792350273003e-15,"Significant"
"DTL",6.16698942326536e-19,-1.96981413964955,0.059,0.3,9.25850122114828e-15,"Significant"
"FOXH1",6.28657102771588e-19,-2.94051432395735,0.029,0.227,9.43802908390985e-15,"Significant"
"TSGA10",6.38007834742135e-19,-1.73519541597984,0.077,0.339,9.57841162298367e-15,"Significant"
"SUV39H2",6.74513973745122e-19,-1.97446165588068,0.064,0.309,1.01264782878355e-14,"Significant"
"SSR2",6.81503784920316e-19,-0.38721319879309,0.998,1,1.02314163230087e-14,"Significant"
"ARHGAP11A",6.88361801259192e-19,-2.14261973114881,0.048,0.275,1.03343757223042e-14,"Significant"
"ETV4",7.77837763795795e-19,-1.93431805799344,0.066,0.313,1.16776783478663e-14,"Significant"
"NKRF",8.26338706878303e-19,-1.50401573661845,0.16,0.472,1.2405823006364e-14,"Significant"
"SHB",8.36770633449126e-19,-0.580818492232225,0.983,0.974,1.25624375199717e-14,"Significant"
"SELENOS",8.93362027352995e-19,-0.47923572098644,0.991,0.987,1.34120441166505e-14,"Significant"
"DVL1",9.03849793310152e-19,-0.431251722648082,0.996,1,1.35694969469653e-14,"Significant"
"ECT2",9.05568618637706e-19,-1.87067977209312,0.085,0.348,1.35953016716079e-14,"Significant"
"TBK1",9.27962776250062e-19,-1.23126948734959,0.145,0.472,1.39315051598422e-14,"Significant"
"CFAP44",9.40565045071072e-19,-1.5909906930952,0.103,0.386,1.4120703021652e-14,"Significant"
"NCKAP5",9.8455237048022e-19,-2.02393033214498,0.063,0.305,1.47810847380195e-14,"Significant"
"VPS54",1.07521231695474e-18,-1.50886721178115,0.122,0.421,1.61421625144415e-14,"Significant"
"IGHE",1.07940900483383e-18,-1.82207286665981,0.064,0.313,1.62051673895703e-14,"Significant"
"ZNF334",1.12315271168431e-18,-2.02358539609053,0.059,0.296,1.68618916605165e-14,"Significant"
"PYCR3",1.14223968918974e-18,-0.532520734990778,0.989,0.983,1.71484444538055e-14,"Significant"
"TSPAN15",1.23512256851627e-18,-0.544566683635949,0.989,0.979,1.85428951211348e-14,"Significant"
"MFSD3",1.26486884768047e-18,-0.479999625375786,0.985,0.996,1.89894760102269e-14,"Significant"
"ZNF518A",1.32670242438963e-18,-1.33165355553883,0.131,0.442,1.99177834973615e-14,"Significant"
"MAPK13",1.39892086024718e-18,-0.432748478137374,1,1,2.10019988748909e-14,"Significant"
"FBXL6",1.42203151108649e-18,-0.47207961461775,0.993,0.996,2.13489590759415e-14,"Significant"
"MAF1",1.45474352362426e-18,-0.334876641043485,1,1,2.18400645201711e-14,"Significant"
"PGP",1.61113479219032e-18,-0.503802019850285,0.987,0.991,2.41879666351533e-14,"Significant"
"ALDH3B2",1.63727796421736e-18,-0.429829164370803,0.983,0.996,2.45804540767953e-14,"Significant"
"KIF2C",1.72518385521384e-18,-1.59699812205982,0.14,0.433,2.59001852183254e-14,"Significant"
"ZNF565",1.77427515914818e-18,-1.31604180822876,0.127,0.433,2.66371929642916e-14,"Significant"
"CPSF1",1.8344109594328e-18,-0.463264860152697,1,1,2.75400117339647e-14,"Significant"
"ZNF706",1.87042200981262e-18,-0.356836977589376,1,1,2.80806456333168e-14,"Significant"
"SCN8A",1.93625157574055e-18,-2.10104062739741,0.066,0.305,2.90689449065928e-14,"Significant"
"PKMYT1",1.93680075732683e-18,-1.46244016307418,0.171,0.481,2.90771897697477e-14,"Significant"
"ERMP1",1.94848756229361e-18,-1.32682164698201,0.166,0.494,2.9252643772714e-14,"Significant"
"HGH1",2.12617503928198e-18,-0.403196643214395,0.998,0.991,3.19202658647403e-14,"Significant"
"DNMT3B",2.15022467313484e-18,-1.57907621406256,0.088,0.361,3.22813230177734e-14,"Significant"
"ZIC2",2.16809922003053e-18,-2.26369096504197,0.052,0.275,3.25496735903184e-14,"Significant"
"TMED9",2.21264451557443e-18,-0.359116515507722,1,1,3.32184321123189e-14,"Significant"
"DLGAP5",2.45321009432245e-18,-2.2847525805698,0.041,0.253,3.68300431460629e-14,"Significant"
"RAD54B",2.53290329789207e-18,-1.60528609338541,0.147,0.442,3.80264772112536e-14,"Significant"
"TNNT2",2.60405043770027e-18,-1.69820120849764,0.099,0.369,3.90946092211942e-14,"Significant"
"DNAJB9",2.6662457915078e-18,-1.41479479083907,0.138,0.442,4.00283480679066e-14,"Significant"
"ARHGAP32",2.71235604708028e-18,-0.739950251508995,0.902,0.88,4.07206013348162e-14,"Significant"
"TKFC",2.72612899849934e-18,-0.437517001249304,1,1,4.09273746544706e-14,"Significant"
"PHPT1",2.75045372332757e-18,-0.30949961096749,1,1,4.12925617483168e-14,"Significant"
"ETFB",2.75843728096875e-18,-0.453968694838139,0.991,1,4.14124188991838e-14,"Significant"
"GCN1",2.86837892593704e-18,-0.453942046118842,0.998,0.996,4.30629728150927e-14,"Significant"
"ATP6AP1",2.97098993297944e-18,-0.321356666284621,1,1,4.46034718638204e-14,"Significant"
"CNTD2",3.24508286865203e-18,-2.01970954922408,0.061,0.296,4.8718429107073e-14,"Significant"
"TMEM184A",3.46228049806576e-18,-0.735195415979839,0.932,0.906,5.19792171174613e-14,"Significant"
"LYSMD1",3.49772751914426e-18,-1.28032848927435,0.157,0.481,5.25113832449127e-14,"Significant"
"SLC9A5",3.55810692434626e-18,-1.59747654854104,0.077,0.335,5.34178592552105e-14,"Significant"
"COX5B",3.63835539348271e-18,-0.586099693316181,0.976,0.983,5.46226295223559e-14,"Significant"
"HIST1H3H",3.6583206339707e-18,-1.72841688334878,0.077,0.33,5.49223676778021e-14,"Significant"
"SLC35A2",4.14218978678132e-18,-1.35132593479468,0.127,0.429,6.2186695268948e-14,"Significant"
"NBPF20",4.16101867990632e-18,-1.33408029293337,0.125,0.429,6.24693734414335e-14,"Significant"
"PALM3",4.20342063702891e-18,-1.85197764935569,0.063,0.3,6.3105954023715e-14,"Significant"
"RNASEL",4.22711346641732e-18,-1.35812576690002,0.142,0.451,6.34616544713232e-14,"Significant"
"ZNF215",4.27789356241116e-18,-2.42225610431973,0.05,0.266,6.42240160524787e-14,"Significant"
"ENAH",4.33254549136353e-18,-0.357798662252681,1,0.996,6.50445054618407e-14,"Significant"
"TAS2R14",4.82207057617388e-18,-1.76119062451278,0.068,0.313,7.23937455600984e-14,"Significant"
"UQCC2",4.87831748673602e-18,-0.48606817489579,0.982,0.987,7.32381804283679e-14,"Significant"
"KNTC1",5.17765639760634e-18,-1.30614031433614,0.136,0.442,7.7732155497264e-14,"Significant"
"BMP4",5.17976657639844e-18,-0.89515379055747,0.639,0.824,7.77638356114697e-14,"Significant"
"CPNE7",5.68116109765669e-18,-1.1637198519156,0.182,0.519,8.52912715591198e-14,"Significant"
"ARHGEF39",5.73352912885052e-18,-1.3834368554292,0.32,0.614,8.60774728114328e-14,"Significant"
"CDS1",5.73895375731328e-18,-1.89131461789712,0.066,0.305,8.61589127585443e-14,"Significant"
"CDKN3",5.86362129615913e-18,-3.05351225731482,0.026,0.21,8.8030546519237e-14,"Significant"
"NDUFAF5",5.97126990276248e-18,-1.4535994151277,0.116,0.403,8.96466750501732e-14,"Significant"
"TMEM106C",5.99837379196041e-18,-0.451195618851066,0.996,0.996,9.00535857387016e-14,"Significant"
"PRRT2",6.09536066130042e-18,-0.675853057962652,0.919,0.906,9.15096496081031e-14,"Significant"
"SERTAD4",6.15151107153377e-18,-1.65672135795675,0.079,0.335,9.23526357169364e-14,"Significant"
"SLC3A2",6.33258174545647e-18,-0.413267321092477,0.998,0.996,9.5071049744538e-14,"Significant"
"B4GALT4",6.74163737132695e-18,-1.42371410852759,0.101,0.378,1.01212201855732e-13,"Significant"
"KIF15",6.81444764875288e-18,-2.94051432395735,0.028,0.215,1.02305302550727e-13,"Significant"
"CDC45",6.9470139970413e-18,-1.89552686918404,0.068,0.309,1.04295521137581e-13,"Significant"
"UBE2H",6.98314763899632e-18,-0.43321148945617,0.998,0.996,1.04837995504252e-13,"Significant"
"PRDX4",7.19197121719336e-18,-0.444437647149258,0.998,1,1.07973063883724e-13,"Significant"
"KIF11",8.04841801534257e-18,-1.95213340722418,0.064,0.3,1.20830899664338e-13,"Significant"
"NOP10",8.78985598929753e-18,-0.554797909678794,0.976,0.979,1.31962107967324e-13,"Significant"
"RUVBL1",9.02855452602739e-18,-0.570548113282567,0.972,0.966,1.35545689099249e-13,"Significant"
"ZNF444",9.05233060777105e-18,-0.431731697620624,0.998,0.996,1.35902639414467e-13,"Significant"
"TIAF1",9.37646628555381e-18,-1.6033420221562,0.101,0.369,1.40768888345019e-13,"Significant"
"XRCC3",9.61098906629423e-18,-1.33251512322098,0.14,0.442,1.44289778852275e-13,"Significant"
"DPH6",9.7080901696077e-18,-0.656123844988641,0.923,0.91,1.4574755771632e-13,"Significant"
"RMI2",9.89894363646878e-18,-1.79712316512304,0.068,0.309,1.48612840814306e-13,"Significant"
"NCAPG2",1.00487135283681e-17,-1.44474555256564,0.138,0.433,1.50861336201391e-13,"Significant"
"MIER3",1.00964803766478e-17,-1.44301466448653,0.125,0.416,1.51578459894614e-13,"Significant"
"ADCY5",1.0438602471733e-17,-0.640853969609175,0.969,0.931,1.56714738908128e-13,"Significant"
"BRIX1",1.06810829737618e-17,-1.42707312061751,0.103,0.382,1.60355098685087e-13,"Significant"
"SLC12A7",1.27821982916885e-17,-0.322625039851348,1,1,1.9189914295312e-13,"Significant"
"SEC16A",1.29002411823641e-17,-0.436573092358234,0.998,1,1.93671320870832e-13,"Significant"
"SLC4A8",1.31188658995024e-17,-1.68628581549889,0.085,0.339,1.96953533749229e-13,"Significant"
"SLC38A3",1.33868386465809e-17,-3.27951593220365,0.02,0.193,2.00976608601119e-13,"Significant"
"UTP4",1.37969680989952e-17,-1.46389339416245,0.114,0.395,2.07133882070215e-13,"Significant"
"DNAJC9",1.44936880338497e-17,-1.40553995906787,0.138,0.438,2.17593738452186e-13,"Significant"
"SLC52A2",1.5270222788473e-17,-0.431497754647205,0.996,0.996,2.29251854723346e-13,"Significant"
"TMEM97",1.55328181650373e-17,-1.78890600272461,0.066,0.305,2.33194199111706e-13,"Significant"
"PCP2",1.62084910955444e-17,-1.59747654854104,0.072,0.318,2.43338076817408e-13,"Significant"
"ELOVL6",1.62504395390508e-17,-1.83628154109415,0.083,0.33,2.43967848799769e-13,"Significant"
"AURKA",1.7337443560531e-17,-1.69979007984864,0.077,0.326,2.60287040174252e-13,"Significant"
"STUB1",1.74737676413594e-17,-0.368904089468615,1,1,2.62333673599729e-13,"Significant"
"KAZALD1",1.86548737645752e-17,-2.25378910708528,0.061,0.283,2.80065619827567e-13,"Significant"
"EEF2",1.9264745089353e-17,-0.237197946584831,1,1,2.89221618026457e-13,"Significant"
"FRK",1.93684339827607e-17,-1.70604907032032,0.116,0.386,2.90778299383186e-13,"Significant"
"KIF24",1.9971020967899e-17,-2.67434021059298,0.039,0.236,2.99824937791068e-13,"Significant"
"NOXRED1",2.00512296972176e-17,-2.57970333645491,0.041,0.24,3.01029111444328e-13,"Significant"
"POLQ",2.01136220170655e-17,-2.85533777906834,0.033,0.223,3.01965807342204e-13,"Significant"
"ITGB1BP2",2.01412513140059e-17,-2.64383367387463,0.039,0.236,3.0238060597717e-13,"Significant"
"COMT",2.02073565569931e-17,-0.337130746320975,1,1,3.03373043990137e-13,"Significant"
"ZNF480",2.04495494525968e-17,-1.30808508440042,0.127,0.425,3.07009085931836e-13,"Significant"
"TNNI3",2.07516530412598e-17,-2.75667514339029,0.035,0.227,3.11544567108434e-13,"Significant"
"PVALB",2.08137466970351e-17,-2.9145191154244,0.029,0.215,3.12476779162588e-13,"Significant"
"ELOC",2.12553829625993e-17,-0.504789070885613,0.969,0.966,3.19107064417504e-13,"Significant"
"IL17RB",2.14818528473558e-17,-0.791685052507907,0.799,0.845,3.22507056797353e-13,"Significant"
"ZNF256",2.47044366199018e-17,-1.5254768246785,0.099,0.365,3.70887706974586e-13,"Significant"
"KCTD1",2.47950972948825e-17,-1.33518200741294,0.142,0.438,3.72248795688071e-13,"Significant"
"MSS51",2.53563493345039e-17,-1.22062224315008,0.145,0.451,3.80674872558907e-13,"Significant"
"ZSCAN16",2.55562790620729e-17,-1.48831802635374,0.118,0.395,3.836764175589e-13,"Significant"
"ZNF329",2.6250467414932e-17,-1.3144043894707,0.162,0.468,3.94098267300374e-13,"Significant"
"SPATA17",2.67162411892421e-17,-1.16500826793908,0.341,0.648,4.01090928974092e-13,"Significant"
"ABHD2",2.68718065605184e-17,-0.336476949996142,1,1,4.03426431893063e-13,"Significant"
"ZC2HC1C",2.72342426900491e-17,-2.64383367387463,0.035,0.227,4.08867685505708e-13,"Significant"
"CAPN1",2.85048280759353e-17,-0.311883223149194,1,1,4.27942983904017e-13,"Significant"
"SULT1A2",2.92771724715845e-17,-1.93281993216735,0.059,0.283,4.39538190315899e-13,"Significant"
"DPH1",3.29698181283664e-17,-1.42707312061751,0.12,0.403,4.94975879561165e-13,"Significant"
"ALG13",3.52276935322517e-17,-0.448755756959598,0.993,1,5.28873362999694e-13,"Significant"
"EFNA4",3.57929115969457e-17,-1.67630172692627,0.087,0.339,5.37358981804946e-13,"Significant"
"ARRDC1",3.58864245159785e-17,-0.411662245784077,1,0.996,5.38762891258386e-13,"Significant"
"HSPA1A",3.6724480761221e-17,-0.442778021323383,0.994,1,5.51344629668211e-13,"Significant"
"RMND5B",3.79781026430138e-17,-0.497590661855674,0.989,0.996,5.70165254979566e-13,"Significant"
"IFT88",3.9157807527576e-17,-1.24919139534685,0.19,0.506,5.87876164411499e-13,"Significant"
"MYH14",3.98724806231316e-17,-0.514837845443666,0.991,0.987,5.98605551595075e-13,"Significant"
"KNSTRN",4.03491952159642e-17,-0.632599942679867,0.945,0.931,6.0576246777727e-13,"Significant"
"FBN2",4.0457034543774e-17,-2.86971508129095,0.039,0.232,6.07381459605679e-13,"Significant"
"MYO19",4.09298693728196e-17,-0.479258185086358,0.982,0.983,6.14480128894141e-13,"Significant"
"PET117",4.09402427865962e-17,-1.47627711861828,0.123,0.403,6.14635864955168e-13,"Significant"
"SLC27A5",4.304864698762e-17,-1.22062224315008,0.134,0.433,6.46289337225139e-13,"Significant"
"NUDT14",4.40579062616209e-17,-0.436350934205519,0.993,0.983,6.61441346705714e-13,"Significant"
"HACD3",4.54933207578974e-17,-0.563459327800424,0.954,0.944,6.82991224538313e-13,"Significant"
"ZNF311",4.84834453341204e-17,-2.53256624946482,0.046,0.249,7.27881964801149e-13,"Significant"
"DENND1B",4.94022061757419e-17,-0.726137369414807,0.845,0.876,7.41675321316412e-13,"Significant"
"NAPEPLD",5.05008061346448e-17,-1.6992758417249,0.076,0.318,7.58168602499422e-13,"Significant"
"HSD11B2",5.25224036940319e-17,-1.85197764935569,0.07,0.3,7.88518846658501e-13,"Significant"
"ERI1",5.25730993795902e-17,-0.659506484383293,0.897,0.897,7.89279940985787e-13,"Significant"
"MAP1LC3A",5.2888522964451e-17,-0.39385997863323,0.998,0.996,7.94015395265302e-13,"Significant"
"PIGU",5.41176820000597e-17,-1.34837779034845,0.123,0.412,8.12468759866897e-13,"Significant"
"IMPDH2",5.50256420423899e-17,-0.435711056781043,0.994,1,8.260999639824e-13,"Significant"
"PCCA",5.57887542827134e-17,-0.679407637794093,0.893,0.88,8.37556568046376e-13,"Significant"
"MTERF2",5.97682920437719e-17,-1.31122479193099,0.116,0.399,8.97301368453148e-13,"Significant"
"TRMT10C",6.31496248035088e-17,-1.34091647686779,0.109,0.382,9.48065317175078e-13,"Significant"
"AKT2",6.40080363420068e-17,-0.37522995012239,0.998,0.996,9.60952649602548e-13,"Significant"
"C1orf131",6.62889009281745e-17,-1.11582605313847,0.164,0.481,9.95195269634684e-13,"Significant"
"C20orf27",6.62909834947132e-17,-1.19127828156794,0.184,0.502,9.95226535206129e-13,"Significant"
"RTN3",6.72614493945285e-17,-0.45643518024885,0.998,1,1.00979613976006e-12,"Significant"
"ILDR1",6.75987162364062e-17,-1.81344686164421,0.076,0.313,1.01485952685717e-12,"Significant"
"PEX7",6.76081517882454e-17,-1.55690563101451,0.094,0.352,1.01500118279693e-12,"Significant"
"WDR89",6.82677486761676e-17,-1.56272821997507,0.081,0.33,1.0249037108753e-12,"Significant"
"CYP2J2",6.8267862926082e-17,-1.66232769289101,0.081,0.326,1.02490542610927e-12,"Significant"
"MSLN",6.87147304014277e-17,-1.83067572483407,0.074,0.309,1.03161424751663e-12,"Significant"
"HILPDA",6.95988506137315e-17,-0.677420862676609,0.855,0.88,1.04488754426395e-12,"Significant"
"PLXNA3",7.16785917998366e-17,-0.39957601588107,1,1,1.07611069869095e-12,"Significant"
"NEIL1",7.20770422560102e-17,-0.615177481227042,0.954,0.936,1.08209263538948e-12,"Significant"
"STPG1",7.21307328065641e-17,-1.35932851398167,0.118,0.395,1.08289869162495e-12,"Significant"
"GRB2",7.26724659548796e-17,-0.377861984961279,1,1,1.09103173138061e-12,"Significant"
"SMIM33",7.31946945611924e-17,-2.50750339093824,0.041,0.236,1.09887194944718e-12,"Significant"
"RPP30",7.48363762844024e-17,-1.15742841666289,0.151,0.464,1.12351851715773e-12,"Significant"
"SNRPB",7.53952866158385e-17,-0.376785041557179,1,1,1.13190943796358e-12,"Significant"
"DSP",8.07047273389181e-17,-0.466058054694685,0.993,0.983,1.21162007153918e-12,"Significant"
"SOWAHC",8.24151106158742e-17,-0.643833673874625,0.91,0.918,1.23729805567612e-12,"Significant"
"TTLL6",8.25978111244404e-17,-0.924586940747537,0.753,0.828,1.24004093841122e-12,"Significant"
"SOD1",8.51316042128213e-17,-0.417900422440248,0.996,1,1.27808077404709e-12,"Significant"
"RANGAP1",8.6748036473321e-17,-0.356656092715404,1,1,1.30234827157397e-12,"Significant"
"DDX50",8.69586025224925e-17,-1.3472556816811,0.123,0.408,1.30550949967018e-12,"Significant"
"DHODH",8.71049761090163e-17,-1.22062224315008,0.14,0.433,1.30770700632466e-12,"Significant"
"MTHFD2L",9.03478732052146e-17,-1.98796148635981,0.064,0.288,1.35639262042989e-12,"Significant"
"AASDH",9.09367002440928e-17,-1.23269507545066,0.127,0.421,1.36523268076456e-12,"Significant"
"TP53INP2",9.24389474892809e-17,-0.606104848183546,0.937,0.914,1.38778591865657e-12,"Significant"
"IFT140",9.42506686054856e-17,-0.624806531344794,0.939,0.931,1.41498528777415e-12,"Significant"
"OCRL",9.46819696739848e-17,-1.27261688078834,0.11,0.391,1.42146041071553e-12,"Significant"
"C8orf37",9.81791343584589e-17,-1.60889283286614,0.088,0.339,1.47396334412354e-12,"Significant"
"GTF2H3",9.94816367890455e-17,-1.46163034265388,0.109,0.378,1.49351781311394e-12,"Significant"
"NDUFAF4",1.00155350291417e-16,-1.21028029892862,0.145,0.451,1.50363227392505e-12,"Significant"
"LRRC24",1.00799783492879e-16,-1.42971784187307,0.125,0.408,1.51330714957859e-12,"Significant"
"DNA2",1.0392949900394e-16,-1.58519467544594,0.092,0.348,1.56029356854616e-12,"Significant"
"TEAD4",1.06521884478042e-16,-0.997078888333455,0.21,0.558,1.59921305166885e-12,"Significant"
"ATP6V0A4",1.06753502263651e-16,-0.960606028879202,0.53,0.764,1.60269032948419e-12,"Significant"
"ZNF415",1.08195117804167e-16,-1.66356573899881,0.076,0.313,1.62433330359396e-12,"Significant"
"TIMM8A",1.1162617291246e-16,-1.16783482879065,0.212,0.532,1.67584373393476e-12,"Significant"
"HSD17B10",1.18222059889818e-16,-0.425689820897804,0.994,1,1.77486778512583e-12,"Significant"
"TUBB2A",1.20457464303826e-16,-0.493148097961173,0.989,0.991,1.80842791159334e-12,"Significant"
"ADM5",1.24434330591998e-16,-1.52874453851241,0.099,0.361,1.86813260517766e-12,"Significant"
"KCNJ14",1.27020057281348e-16,-1.65919525688971,0.096,0.348,1.90695211996488e-12,"Significant"
"AIFM1",1.31340835486878e-16,-0.527969354440843,0.983,0.97,1.9718199631645e-12,"Significant"
"TPPP",1.3576524301423e-16,-1.37641691575751,0.133,0.416,2.03824359337264e-12,"Significant"
"SLC1A4",1.37312158660557e-16,-0.57275984861547,0.967,0.953,2.06146743797094e-12,"Significant"
"ITIH6",1.38145486669979e-16,-1.88804690406321,0.064,0.288,2.07397819137639e-12,"Significant"
"FAM178B",1.38581973282842e-16,-0.684140543667336,0.867,0.888,2.0805311648953e-12,"Significant"
"KIF18B",1.42542586678166e-16,-1.69455343148249,0.087,0.33,2.1399918537993e-12,"Significant"
"EEF2KMT",1.48982710283977e-16,-1.21146224386461,0.169,0.481,2.23667742949334e-12,"Significant"
"TFAP2C",1.56376464198673e-16,-1.28721999187911,0.14,0.429,2.34767985701468e-12,"Significant"
"TMEM64",1.58580698438836e-16,-1.18640652781217,0.142,0.438,2.38077202566225e-12,"Significant"
